TotalEmissions,TransportationTotalEmissions,HousingTotalEmissions,FoodTotalEmissions,GoodsTotalEmissions,ServicesTotalEmissions,CensusTract
37528995.3650715,7565977.84766755,8702842.08137104,9051530.91902645,4991728.5040955,7216916.01291092,360810603002019
26761998.1362794,2966425.79516616,7310381.24512109,7022347.46351372,3862867.02023051,5599976.61224791,360810719002019
23788541.3297596,2623218.72710032,6243088.27326429,6282258.26602809,3505548.85228675,5134427.21108016,360810769022019
38429470.0680096,8496617.23265801,9165422.60135307,8787284.92016824,4863662.98506951,7116482.32876074,360810790002019
41842266.3815701,9697903.51016729,10164752.6421729,9334388.55057524,5198004.36545108,7447217.31320359,360810818002019
45691895.1800631,11653959.252389,10485907.2009965,9542010.59112887,5539237.55486125,8470780.58068754,360810838002019
39335476.3615766,7981521.84879141,9976364.30554651,8854675.03685388,5042890.22375157,7480024.94663321,360810840002019
32663575.499058,6817710.08785993,8229858.87733705,7830929.78759421,4143027.49573876,5642049.25052808,360810925002019
24081645.0347241,2466345.41321989,6933170.94931899,6674378.60949637,3482765.77408736,4524984.28860154,360810087002019
38241163.3291261,6219409.65994857,9461639.84568925,9733714.97589464,5343424.74952852,7482974.0980651,360810094002019
28395692.6271287,3410884.74764681,7484999.30037376,7320403.95796933,4109088.9592809,6070315.66185791,360810101002019
27988706.7240286,3493123.02001106,6889212.95514605,7198275.8911074,4123124.86298674,6284969.99477731,360810295002019
45337797.0721729,11498384.6352777,10815203.4675998,9704559.14335621,5398983.13477726,7920666.69116204,360810580002019
43695613.9077481,9628062.41451545,10634061.3794064,9611245.10279485,5463224.02910532,8359020.98192601,360810548002019
43239570.6271323,10604998.4836104,9761537.67324712,9440617.5262833,5371910.60200717,8060506.34198434,360810846012019
35082784.8114796,8377811.32714176,8480645.40036645,7889595.8510589,4275642.92255213,6059089.31036032,360810929002019
28839728.1573607,6939530.66853066,7042033.02744082,6037170.83698209,3447445.45132816,5373548.173079,360810938002019
21977011.7963975,2027997.82976027,6263280.08940864,6288020.61158908,3228133.11415525,4169580.15148426,360810855002019
40123839.1136908,8708282.3053519,9846391.27963269,8715672.95055334,5036929.2367335,7816563.34141934,360810174002019
35661232.2937879,8522955.13968394,7918381.09763998,8438245.65871835,4533791.90053997,6247858.49720568,360810837002019
24056215.0931637,2556025.81005147,6392487.68661938,6747743.71596473,3569472.19985993,4790485.68066821,360810857002019
24196866.4950375,2485921.64072569,6423573.1692458,6902115.45065925,3599403.54497564,4785852.68943112,360810863002019
25882130.6264952,3653099.96147116,6715379.84005006,6813213.99479883,3679237.86225195,5021198.96792318,360810871002019
56463927.9118066,14808758.8178912,14893885.9689651,9497023.6725206,6418898.2814355,10845361.1709942,360810916012019
29375950.1086294,5164810.53207691,7886981.24872678,6836936.1726953,3876283.61869961,5610938.53643075,360810942012019
42990398.4693236,10690390.9899614,9679684.94089014,9239739.79494052,5322004.30915876,8058578.43437284,360811033002019
40907308.8539402,7895978.39224837,10421879.1899816,9458677.30402459,5319374.953317,7811399.01436864,360810102002019
29111316.0547063,3592466.45693293,7055704.92589698,7940988.04346145,4380920.30024901,6141236.32816593,360810113002019
32808467.9643359,5353521.08904709,8645220.098868,8482759.24607247,4423874.85925763,5903092.67109069,360810114002019
33520837.9925285,3966633.02150807,8816080.89841321,9107673.2593262,4873058.64249007,6757392.17079094,360810126022019
32415428.4916905,4236350.01366357,8330568.45612901,8488216.37827032,4666796.90245297,6693496.7411746,360810128002019
40355767.1916021,8470108.65310137,10179021.1585038,9083921.56286958,5149176.2759615,7473539.54116582,360810130002019
34621437.2852519,7379514.1861935,8272786.25719152,8351371.80851817,4466453.03772382,6151311.99562493,360810144002019
39562513.8818583,8269892.50084942,9723442.08168933,8956874.43123284,5083254.80766085,7529050.06042582,360810148002019
39944512.2654694,8060890.01923218,10156632.0574809,8875282.13087047,5110408.11848107,7741299.93940479,360810176002019
29483968.0376421,7222534.88211929,6641917.67849831,6775853.95892808,3668109.18618512,5175552.33191126,360810179002019
41074639.5173114,8918458.15562317,10113039.2237036,9335956.94225038,5177312.18147453,7529873.01425979,360810184022019
36501930.8732699,6630955.80642306,8942196.35584235,9238463.83559271,4933044.057461,6757270.81795079,360810196002019
46659499.2372334,15241216.296405,9927242.8645605,9029233.75397291,5052909.05257018,7408897.2697248,360810230002019
37655025.6896635,9734829.90920497,7583297.17327208,8070178.73925598,4740235.88260691,7526483.98532359,360811029002019
42617634.0514425,11971806.2110716,8830726.25620045,8419274.12181889,5040496.43768259,8355331.02466894,360810997012019
40052050.6274663,8852669.27370355,9047201.50358757,9465364.69627386,5191436.71228862,7495378.4416127,360810034002019
41366728.1064099,10294521.393506,9295329.9901029,8508733.92919814,5051632.61265393,8216510.18094891,360811129002019
27102314.2059504,2748749.34152482,7199311.88297726,7650178.44293769,4067904.75938292,5436169.77912772,360810553002019
29260106.6995452,3166653.03059999,8193175.4489395,7752063.5373542,4256526.38084933,5891688.30180215,360810627002019
42545999.3048016,9321613.28923596,9080141.11416464,9494658.09041393,5654609.45883119,8994977.35215591,360810677002019
34425294.4859253,6693545.25375607,8589021.29379296,8579819.41736415,4526816.94582672,6036091.57518537,360810799002019
41212146.1627701,10435155.2642656,8712861.64969948,8536917.26826325,5086572.75461781,8440639.225924,360810991002019
42098206.86338,7849230.15308952,10376181.3444805,9880702.96140078,5641934.46933409,8350157.93507515,360810100002019
47122257.4324974,11197254.4500975,11769333.2839234,9635883.08807695,5694769.83400759,8825016.77639196,360810608002019
33120516.7978444,4914209.73765309,8463336.28941671,8489591.94486563,4622309.79489775,6631069.03101126,360810024002019
28258460.0331305,3447267.73355433,7308568.26936638,7481787.32142805,4146063.6859763,5874773.0228054,360810059002019
26573719.7306208,3768504.98904531,5918267.46808672,6918167.75117703,3977314.10698158,5991465.41533015,360810091002019
32661115.5234236,3849244.1381121,8604334.06992597,8486820.9533942,4758987.59538678,6961728.76660458,360810140002019
34721178.0551627,6908675.48612998,8318805.15648131,8554498.43202596,4618270.58169026,6320928.39883524,360810255002019
43036493.5322053,11314492.5108021,10555525.3809062,8719137.50828704,4978237.2909523,7469100.84125769,360810352002019
28200032.6942816,2827252.42536354,7014495.18126996,8789724.00161293,4328003.36088324,5240557.72515191,360810403002019
26500138.8171675,2571572.13800818,7036881.22390504,7646796.52798585,3962079.52954361,5282809.39772486,360810481002019
39364995.0173907,7401045.41570352,9160483.14183738,9486794.00972021,5381031.12605424,7935641.3240753,360810521002019
54320125.9808528,13279633.2164004,12304314.9054391,10953119.1177244,6665134.37426225,11117924.3670267,360810594002019
35653702.3038801,7236418.61955805,8538604.05772889,8065187.71714645,4666684.53663857,7146807.37280809,360810633022019
25834762.1160206,3057536.54487038,6243426.01311002,7287299.75941839,3878324.03678956,5368175.76183223,360810693002019
45249993.4367067,10890872.0267547,12028917.8083312,8196851.80979061,5175881.95934455,8957469.83248562,360811151002019
39437419.5994176,8531330.00263479,9903842.3443336,9167869.99903455,4954792.46323823,6879584.79017643,360811201002019
36396536.1302066,7155393.70089101,8952456.98929496,8663737.37179759,4770920.83468466,6854027.2335384,360811203002019
40927210.3005417,10335971.8467095,8668163.45300435,9108282.84155465,5129799.42533679,7684992.73393642,360811215002019
45638006.9091897,11494700.280762,10208048.1356446,9544196.38608037,5597738.9486508,8793323.15805189,360811247002019
35246478.0846565,7454265.24327905,8247606.88908784,7740083.81297412,4551238.94286332,7253283.19645215,360811367002019
39315940.6028373,9427451.74314852,8634220.04677112,8556752.90205205,4949477.60678016,7748038.30408544,360811471002019
37480836.1526489,10486425.9846019,7666361.59180477,7592454.12239332,4453509.27569007,7282085.17815885,360811529022019
51370437.0127396,14548500.3072206,11227053.1392671,9901442.50364673,5966068.77082865,9727372.29177654,360811617002019
26456830.0956266,3214016.02831543,6719396.28947898,7033510.13876105,3907098.04761714,5582809.59145401,360810065012019
25618861.6872152,3125432.31478175,6476723.92525267,6738075.54249214,3774575.60144261,5504054.30324602,360810065022019
27276058.1496308,5984021.21084695,5817120.30063757,6590447.06508352,3630695.21916333,5253774.3538994,360810085002019
27867563.1768857,3293293.78432192,7606352.76935612,7357154.33895431,4022239.31261643,5588522.97163694,360810125002019
41263031.9150081,9530295.95716843,9986625.65986314,9321491.87327494,5090573.43424552,7334044.99045606,360810158012019
38032257.5634169,5107405.60972488,10123528.3869404,9876916.88569161,5398449.65457637,7525957.02648366,360810158022019
23960031.6630213,2871799.67886294,6249287.38857941,6286236.37338736,3482003.91832761,5070704.30386398,360810181012019
24927218.8179444,3063015.09856392,6577986.80686264,6376448.36158904,3593588.50650815,5316180.04442069,360810181022019
25167609.0320992,2872902.68661869,6826369.18407655,6415413.07710308,3624019.26134153,5428904.82295939,360810185012019
25905880.0563288,3076816.8123379,6537768.03707757,6959233.85658828,3840531.5891316,5491529.76119339,360810185022019
32562385.56224,3689603.94154913,8792533.52919208,8563716.61101918,4743936.34945702,6772595.13102254,360810002002019
31623618.9728974,3536800.20893361,8592721.48384739,8320801.55951441,4607454.19959322,6565841.52100882,360810018002019
38938448.4806238,8454469.17859902,8978765.3721767,8551516.39937166,5033293.54390988,7920403.98656651,360810659002019
24961209.5551733,2881621.32590458,6398043.65520125,6951005.74887855,3683446.97591718,5047091.84927169,360810679002019
26214258.9931228,3224519.71228764,6311304.99839714,7264557.84419144,3918766.70981991,5495109.72842669,360810697012019
32931071.0596519,3425182.66595076,9060511.07060016,9223902.72078617,4862461.35626773,6359013.24604707,360810098002019
32209266.3711503,6690669.55407932,7924058.89637832,7240230.97576879,4103927.72561992,6250379.21930391,360811047002019
33395514.6748063,5047918.50745397,8668547.10984614,8728241.76634638,4685883.53457239,6264923.75658746,360810040012019
36866819.9757696,5694408.41815934,9911232.416201,9054040.26557121,5025991.82986816,7181147.04596985,360810054002019
38991705.7451335,8601590.7468328,8897161.8794541,9055373.5428462,5053555.81688718,7384023.75911324,360810058002019
27670861.1503193,3346419.26758044,6861418.73534742,7478028.75631786,4141643.57755394,5843350.81351961,360810063002019
40555449.784489,9673794.83346956,9660840.00583518,8611456.2538327,4951396.15620211,7657962.53514946,360810088002019
29937002.8805475,3730861.22507051,7485054.70981588,8012594.32008282,4424374.91474096,6284117.71083734,360810097002019
35558465.9001774,3766518.7472462,9483961.01917324,9870337.16988622,5274296.97624653,7163351.98762521,360810106002019
25488030.6920636,2818271.82376203,6839402.34151217,7117543.04125471,3738895.669248,4973917.81628675,360810235002019
40026749.3956264,8544420.20396633,10319603.887664,8761917.16201305,4967860.73949878,7432947.40248419,360810284002019
28175808.6582526,3126175.00660316,7443613.748307,7679635.10607586,4139657.45853901,5786727.33872757,360810291002019
41970443.1686122,10231415.8119568,9715057.92588137,9136906.8393108,5169128.02439775,7717934.56706543,360810384002019
28595851.4529202,2790938.25622775,7377048.10503508,8687855.14635835,4371807.58275028,5368202.36254872,360810401002019
30686609.3611262,2984035.15224524,8444679.48231283,8922185.92307589,4551627.211018,5784081.59247424,360810411002019
37174300.7055766,7732307.71840579,8994946.01782214,8785053.00464913,4796434.7795536,6865559.18514598,360810414002019
43704269.3858637,11831787.7649555,10423236.4966356,8495353.41556762,4979465.14052481,7974426.56818019,360810432002019
23820401.9292922,2570186.48586114,5927742.40281043,6879449.47852208,3594968.00293171,4848055.55916683,360810446012019
30591042.5904902,3157114.60315143,8369866.72949948,8377615.40535009,4510207.92146036,6176237.93102884,360810457002019
33636943.4667505,3667544.35895681,8593506.76823023,9424541.06344038,5073038.24936294,6878313.02676015,360810459002019
27649537.5957043,3919861.88693269,7352408.34263306,7158777.01022078,3841568.60696384,5376921.74895393,360811191002019
33107382.9707237,5847090.32830155,8795395.14060031,7727855.23507459,4330929.74894575,6406112.5178015,360811193002019
52576667.5035757,14629849.398189,11729785.6620155,10192906.8662652,6149510.65335838,9874614.92374759,360811291022019
44240169.7986184,10965937.8242747,10561716.6812825,9021809.57591643,5288690.98610905,8402014.73103574,360811403002019
26138630.3391869,2921989.384648,6711790.09085594,7306717.60301544,3888460.24017125,5309673.02049623,360810265002019
28705798.2595553,3208916.77015225,7194045.59277512,8098104.97729473,4300309.60076433,5904421.31856887,360810275002019
30144878.4545657,3300580.88631012,7938916.59080803,8166270.08325873,4469996.16937709,6269114.72481172,360810042002019
29992497.7471719,3905928.39543432,7247627.69458948,7431000.33904228,4389421.99476582,7018519.32333996,360810045002019
22565093.6707946,2370584.51751232,5935497.8805888,6198189.58639142,3383718.93661514,4677102.74968695,360810047002019
25962582.1138628,3036206.22019563,6760452.60741668,6851957.40565335,3816608.2231866,5497357.65741052,360810061002019
28032664.5182587,3786294.19492731,6013070.55596418,7939473.37494623,4311254.64418884,5982571.74823216,360810077002019
26745318.6946098,3213553.92853926,6503905.04817221,7288236.0894047,4019385.20353705,5720238.42495657,360810103002019
25744754.373844,3061827.88295915,6624249.14071543,6680976.52121873,3803621.20232528,5574079.62662539,360810119002019
37849749.7972415,8354387.06464217,8873693.44928981,8186580.80851781,4870114.06963253,7564974.40515917,360810135002019
29335895.940595,3797302.31467326,7536565.85234528,7442400.42869975,4243883.88709744,6315743.4577793,360810136002019
25424297.6425931,2709323.09575885,6553727.13380732,7078529.27292953,3832760.56867037,5249957.57142702,360810141002019
29169974.2323806,3214674.24035836,7600488.8185156,7892996.08791903,4336360.06146316,6125455.02412441,360810145002019
30899563.5376651,3405701.45875617,8304240.23557559,8258474.0373301,4548182.43194957,6382965.3740537,360810161002019
21282361.7466787,2070854.43559807,6054097.4981143,5788838.73369346,3105742.95868018,4262828.12059271,360810163002019
40231527.6691444,9462710.14696155,9816782.5538939,9121011.99836433,4937842.44900422,6893180.52092037,360810180002019
